global_index,group,source_file,true_label,reconstruction_error,classifier_attack_probability,prototype_attack_probability,distance_to_normal_prototype,distance_to_attack_prototype,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
52,normal,window_typing_10000.csv,0,2.183006525039673,5.114603141009866e-07,6.173919973662123e-05,1.2262287139892578,3.1647346019744873,0.0,0.27341827750205994,0.27702435851097107,0.0,0.2897792160511017,0.0,0.0,0.0,0.0,0.0,0.0,0.2673962414264679,0.0,0.28182557225227356,0.0,0.0,0.17507854104042053,0.0,0.16913864016532898,0.3023718595504761,0.3524114191532135,0.0,0.2752821445465088,0.0,0.0,0.0,0.34941187500953674,0.26612237095832825,0.0,0.0,0.26462918519973755,0.0
53,normal,window_typing_10000.csv,0,2.1954731941223145,4.918515514873434e-07,5.8741534303408116e-05,1.2224467992782593,3.170907735824585,0.0,0.27666109800338745,0.278499960899353,0.0,0.2902360260486603,0.0,0.0,0.0,0.0,0.0,0.0,0.26933759450912476,0.0,0.28383079171180725,0.0,0.0,0.16296739876270294,0.0,0.17157772183418274,0.3027101755142212,0.34903955459594727,0.0,0.28091365098953247,0.0,0.0,0.0,0.3435453474521637,0.2675904631614685,0.0,0.0,0.2656254768371582,0.0
54,normal,window_typing_10000.csv,0,2.2083001136779785,4.869964982390229e-07,5.634695480694063e-05,1.2219725847244263,3.178757905960083,0.0,0.27624937891960144,0.2772888243198395,0.0,0.2922941744327545,0.0,0.0,0.0,0.0,0.0,0.0,0.2724205553531647,0.0,0.2847338020801544,0.0,0.0,0.1527034342288971,0.0,0.17235787212848663,0.30590155720710754,0.343680739402771,0.0,0.2860437333583832,0.0,0.0,0.0,0.33968672156333923,0.26716503500938416,0.0,0.0,0.26976266503334045,0.0
55,normal,window_typing_10000.csv,0,2.2215428352355957,4.8086218384924e-07,5.501362102222629e-05,1.217939853668213,3.1795148849487305,0.0,0.2796313464641571,0.2815520465373993,0.0,0.2918201982975006,0.0,0.0,0.0,0.0,0.0,0.0,0.2745053470134735,0.0,0.28366193175315857,0.0,0.0,0.14322015643119812,0.0,0.17556731402873993,0.30652371048927307,0.33964449167251587,0.0,0.2893555462360382,0.0,0.0,0.0,0.3338167667388916,0.2695600390434265,0.0,0.0,0.27034133672714233,0.0
56,normal,window_typing_10000.csv,0,2.235525608062744,4.871892542723799e-07,5.412978498497978e-05,1.213592290878296,3.1784067153930664,0.0,0.28302231431007385,0.2840556502342224,0.0,0.29347753524780273,0.0,0.0,0.0,0.0,0.0,0.0,0.278617262840271,0.0,0.28321442008018494,0.0,0.0,0.13541431725025177,0.0,0.17925144731998444,0.30753186345100403,0.3307846784591675,0.0,0.290683776140213,0.0,0.0,0.0,0.3229939043521881,0.27314549684524536,0.0,0.0,0.27812013030052185,0.0
57,normal,window_typing_10000.csv,0,2.2505533695220947,4.923912797494268e-07,5.400897134677507e-05,1.2114347219467163,3.1766960620880127,0.0,0.28522464632987976,0.2860274314880371,0.0,0.2937087416648865,0.0,0.0,0.0,0.0,0.0,0.0,0.2819245457649231,0.0,0.282158762216568,0.0,0.0,0.1300538033246994,0.0,0.18452413380146027,0.30727705359458923,0.3251269459724426,0.0,0.2915005385875702,0.0,0.0,0.0,0.3164135217666626,0.27678194642066956,0.0,0.0,0.28051257133483887,0.0
58,normal,window_typing_10000.csv,0,2.250096559524536,5.018577553528303e-07,5.329682244337164e-05,1.2123489379882812,3.180264949798584,0.0,0.2838355004787445,0.2851971685886383,0.0,0.29587236046791077,0.0,0.0,0.0,0.0,0.0,0.0,0.28547123074531555,0.0,0.2835639417171478,0.0,0.0,0.1256181299686432,0.0,0.187280535697937,0.3085419237613678,0.3170912265777588,0.0,0.295543372631073,0.0,0.0,0.0,0.3115040361881256,0.2770082652568817,0.0,0.0,0.2845068871974945,0.0
59,normal,window_typing_10000.csv,0,2.2530746459960938,5.110707661515335e-07,5.330862040864304e-05,1.2132164239883423,3.1810882091522217,0.0,0.282620906829834,0.2859293222427368,0.0,0.2968076467514038,0.0,0.0,0.0,0.0,0.0,0.0,0.288506418466568,0.0,0.28419801592826843,0.0,0.0,0.1214711144566536,0.0,0.193080335855484,0.3084779381752014,0.30961722135543823,0.0,0.29872530698776245,0.0,0.0,0.0,0.30645421147346497,0.2774809002876282,0.0,0.0,0.2882140874862671,0.0
60,normal,window_typing_10000.csv,0,2.253281354904175,5.221546075517836e-07,5.323484947439283e-05,1.213183045387268,3.1813318729400635,0.0,0.2816106379032135,0.28717464208602905,0.0,0.2976526618003845,0.0,0.0,0.0,0.0,0.0,0.0,0.2897706627845764,0.0,0.28536102175712585,0.0,0.0,0.11862494796514511,0.0,0.19849196076393127,0.30749836564064026,0.3033645451068878,0.0,0.3009568452835083,0.0,0.0,0.0,0.302350789308548,0.27889522910118103,0.0,0.0,0.2905190885066986,0.0
61,normal,window_typing_10000.csv,0,2.260286808013916,5.40599387477414e-07,5.4266700317384675e-05,1.2126505374908447,3.17695951461792,0.0,0.2822258472442627,0.2911372184753418,0.0,0.2975640296936035,0.0,0.0,0.0,0.0,0.0,0.0,0.2914855480194092,0.0,0.28636667132377625,0.0,0.0,0.11971540749073029,0.0,0.2027096152305603,0.30515730381011963,0.29539626836776733,0.0,0.3029669225215912,0.0,0.0,0.0,0.2981649339199066,0.2792988717556,0.0,0.0,0.2925263047218323,0.0
62,normal,window_typing_10000.csv,0,2.2618117332458496,5.495280106515565e-07,5.4237465519690886e-05,1.2144094705581665,3.178826332092285,0.0,0.28161677718162537,0.29004281759262085,0.0,0.299063503742218,0.0,0.0,0.0,0.0,0.0,0.0,0.29259634017944336,0.0,0.28857842087745667,0.0,0.0,0.11566567420959473,0.0,0.20904859900474548,0.30491289496421814,0.2883644700050354,0.0,0.30562078952789307,0.0,0.0,0.0,0.293902188539505,0.27945607900619507,0.0,0.0,0.2952185571193695,0.0
63,normal,window_typing_10000.csv,0,2.2641093730926514,5.718341071769828e-07,5.5211919971043244e-05,1.2147114276885986,3.1755666732788086,0.0,0.2810747027397156,0.2930448651313782,0.0,0.2992304265499115,0.0,0.0,0.0,0.0,0.0,0.0,0.29451239109039307,0.0,0.2893548607826233,0.0,0.0,0.11642412841320038,0.0,0.21440692245960236,0.3019568622112274,0.28187233209609985,0.0,0.3075680136680603,0.0,0.0,0.0,0.29073864221572876,0.28054413199424744,0.0,0.0,0.2951815724372864,0.0
64,normal,window_typing_10000.csv,0,2.262974500656128,5.916814984630037e-07,5.643751865136437e-05,1.2153273820877075,3.1717915534973145,0.0,0.28130313754081726,0.295082151889801,0.0,0.29924342036247253,0.0,0.0,0.0,0.0,0.0,0.0,0.29614582657814026,0.0,0.28996866941452026,0.0,0.0,0.11725389212369919,0.0,0.22060512006282806,0.2996823787689209,0.27439412474632263,0.0,0.31016287207603455,0.0,0.0,0.0,0.2864527404308319,0.28108102083206177,0.0,0.0,0.2961161732673645,0.0
65,normal,window_typing_10000.csv,0,2.2637908458709717,5.898847348362324e-07,5.640609379042871e-05,1.2137832641601562,3.170358657836914,0.0,0.2824138104915619,0.2948210835456848,0.0,0.3007079064846039,0.0,0.0,0.0,0.0,0.0,0.0,0.2953842580318451,0.0,0.29105883836746216,0.0,0.0,0.11313134431838989,0.0,0.2281051129102707,0.29688042402267456,0.26840531826019287,0.0,0.31186696887016296,0.0,0.0,0.0,0.28056129813194275,0.28286927938461304,0.0,0.0,0.299883097410202,0.0
66,normal,window_typing_10000.csv,0,2.2508556842803955,6.139021593298821e-07,5.789195711258799e-05,1.215229868888855,3.166604518890381,0.0,0.28240901231765747,0.2963002026081085,0.0,0.3014216125011444,0.0,0.0,0.0,0.0,0.0,0.0,0.2970784604549408,0.0,0.2919275760650635,0.0,0.0,0.11701712757349014,0.0,0.23326343297958374,0.2942900061607361,0.260362446308136,0.0,0.3158131539821625,0.0,0.0,0.0,0.27747082710266113,0.28269121050834656,0.0,0.0,0.29828959703445435,0.0
67,normal,window_typing_10000.csv,0,2.246126890182495,6.165647619127412e-07,5.908473758609034e-05,1.2158305644989014,3.1631264686584473,0.0,0.2835696339607239,0.2967631220817566,0.0,0.30125510692596436,0.0,0.0,0.0,0.0,0.0,0.0,0.29752084612846375,0.0,0.29276779294013977,0.0,0.0,0.11419576406478882,0.0,0.24118852615356445,0.29176753759384155,0.2542080879211426,0.0,0.31772366166114807,0.0,0.0,0.0,0.2716379761695862,0.282317578792572,0.0,0.0,0.3018813133239746,0.0
68,normal,window_typing_10000.csv,0,2.2346627712249756,6.476416842815524e-07,6.070435483707115e-05,1.2181869745254517,3.160073757171631,0.0,0.28177645802497864,0.29788804054260254,0.0,0.3021446466445923,0.0,0.0,0.0,0.0,0.0,0.0,0.2989019453525543,0.0,0.2940796911716461,0.0,0.0,0.11826556921005249,0.0,0.24652555584907532,0.28907400369644165,0.24641042947769165,0.0,0.3210870623588562,0.0,0.0,0.0,0.26924824714660645,0.28193026781082153,0.0,0.0,0.30104562640190125,0.0
69,normal,window_typing_10000.csv,0,2.224165439605713,6.69826363264292e-07,6.338900129776448e-05,1.219164252281189,3.152395725250244,0.0,0.28269389271736145,0.3006637990474701,0.0,0.30038562417030334,0.0,0.0,0.0,0.0,0.0,0.0,0.2996024191379547,0.0,0.29445233941078186,0.0,0.0,0.12211962789297104,0.0,0.2525910437107086,0.2862381339073181,0.23874233663082123,0.0,0.323587566614151,0.0,0.0,0.0,0.2643212378025055,0.28089040517807007,0.0,0.0,0.3031015396118164,0.0
70,normal,window_typing_10000.csv,0,2.2089266777038574,6.85944371525693e-07,6.457194831455126e-05,1.219588279724121,3.1491215229034424,0.0,0.282574862241745,0.30128446221351624,0.0,0.2994551956653595,0.0,0.0,0.0,0.0,0.0,0.0,0.29955384135246277,0.0,0.295488178730011,0.0,0.0,0.12205846607685089,0.0,0.25974607467651367,0.28379887342453003,0.23348009586334229,0.0,0.3249329924583435,0.0,0.0,0.0,0.2596640884876251,0.28353598713874817,0.0,0.0,0.30305004119873047,0.0
71,normal,window_typing_10000.csv,0,2.195211887359619,7.102825065885554e-07,6.663965177722275e-05,1.2221980094909668,3.1454267501831055,0.0,0.28294074535369873,0.30164292454719543,0.0,0.30009737610816956,0.0,0.0,0.0,0.0,0.0,0.0,0.2999163568019867,0.0,0.2968962788581848,0.0,0.0,0.12559360265731812,0.0,0.26387304067611694,0.28266286849975586,0.22668790817260742,0.0,0.32721149921417236,0.0,0.0,0.0,0.2564922273159027,0.28173258900642395,0.0,0.0,0.3031221330165863,0.0
72,normal,window_typing_10000.csv,0,2.1802241802215576,7.370135222117824e-07,6.874195241834968e-05,1.2228548526763916,3.139871120452881,0.0,0.2825012505054474,0.3032403290271759,0.0,0.29800766706466675,0.0,0.0,0.0,0.0,0.0,0.0,0.3000751733779907,0.0,0.2971011698246002,0.0,0.0,0.12743626534938812,0.0,0.2708895802497864,0.27912649512290955,0.22240391373634338,0.0,0.32800570130348206,0.0,0.0,0.0,0.253299742937088,0.28339314460754395,0.0,0.0,0.30341246724128723,0.0
73,normal,window_typing_10000.csv,0,2.170090436935425,7.41850954000256e-07,7.008685497567058e-05,1.2278146743774414,3.140955686569214,0.0,0.28297001123428345,0.29859864711761475,0.0,0.30056554079055786,0.0,0.0,0.0,0.0,0.0,0.0,0.2983865737915039,0.0,0.3004310727119446,0.0,0.0,0.12586751580238342,0.0,0.2758429944515228,0.28147873282432556,0.21431340277194977,0.0,0.3300130069255829,0.0,0.0,0.0,0.24876056611537933,0.2788461744785309,0.0,0.0,0.30902373790740967,0.0
74,normal,window_typing_10000.csv,0,2.1532256603240967,7.843245839467272e-07,7.302070298464969e-05,1.2277086973190308,3.1326475143432617,0.0,0.28150662779808044,0.3017853796482086,0.0,0.2984622120857239,0.0,0.0,0.0,0.0,0.0,0.0,0.2985478937625885,0.0,0.2983618676662445,0.0,0.0,0.1325884759426117,0.0,0.28330373764038086,0.27682241797447205,0.21044209599494934,0.0,0.3309997022151947,0.0,0.0,0.0,0.24736985564231873,0.2824031114578247,0.0,0.0,0.30526694655418396,0.0
75,normal,window_typing_10000.csv,0,2.1426000595092773,8.31100692266773e-07,7.846849621273577e-05,1.2312400341033936,3.1217870712280273,0.0,0.2826017439365387,0.3028782904148102,0.0,0.2952014207839966,0.0,0.0,0.0,0.0,0.0,0.0,0.29841458797454834,0.0,0.299106627702713,0.0,0.0,0.14472073316574097,0.0,0.2882707118988037,0.2742782235145569,0.20363180339336395,0.0,0.3330930471420288,0.0,0.0,0.0,0.24435864388942719,0.27993226051330566,0.0,0.0,0.30492326617240906,0.0
76,normal,window_typing_10000.csv,0,2.144676685333252,8.846176342558465e-07,8.328959665959701e-05,1.2313159704208374,3.1099367141723633,0.0,0.28210940957069397,0.3075829744338989,0.0,0.2880391478538513,0.0,0.0,0.0,0.0,0.0,0.0001400458422722295,0.2969147861003876,0.0,0.2971276640892029,0.0,0.0,0.15419577062129974,0.0,0.2967201769351959,0.27152836322784424,0.2010636180639267,0.0,0.33253341913223267,0.0,0.0,0.0,0.24178409576416016,0.2860843539237976,0.0,0.0,0.29923468828201294,0.0
77,normal,window_typing_10000.csv,0,2.1347243785858154,9.09493962808483e-07,9.069006773643196e-05,1.2365044355392456,3.0980989933013916,0.0,0.28681668639183044,0.3053991496562958,0.0,0.28339076042175293,0.0,0.0,0.0,0.0,0.0,0.005641369614750147,0.29327860474586487,0.0,0.2994697690010071,0.0,0.0,0.1655542552471161,0.0,0.3021646738052368,0.2723959982395172,0.19441922008991241,0.0,0.33331167697906494,0.0,0.0,0.0,0.2360278218984604,0.2835502028465271,0.0,0.0,0.3008561134338379,0.0
78,normal,window_typing_10000.csv,0,2.1349477767944336,9.780429763850407e-07,0.00010710099741118029,1.245448112487793,3.0737743377685547,0.0,0.2895761728286743,0.3032858371734619,0.0,0.2730955481529236,0.0,0.0,0.0,0.0,0.0,0.015650039538741112,0.2946769893169403,0.0,0.29868388175964355,0.0,0.0,0.19042782485485077,0.0,0.3073376417160034,0.27120184898376465,0.187287375330925,0.0,0.33390969038009644,0.0,0.0,0.0,0.22646358609199524,0.2815096378326416,0.0,0.0,0.3031754195690155,0.0
79,normal,window_typing_10000.csv,0,2.124701738357544,1.0883451295740088e-06,0.00012578243331518024,1.2553534507751465,3.0515198707580566,0.0,0.29068493843078613,0.2979056239128113,0.0,0.2683231830596924,0.0,0.0,0.0,0.0,0.0,0.03139587119221687,0.2882959246635437,0.0,0.2977730631828308,0.0,0.0,0.2154017835855484,0.0,0.31930282711982727,0.2684464454650879,0.18144896626472473,0.0,0.3321928083896637,0.0,0.0,0.0,0.22079257667064667,0.28423815965652466,0.0,0.0,0.29791930317878723,0.0
80,normal,window_typing_10000.csv,0,2.103303909301758,1.2165729685875704e-06,0.00014944215945433825,1.2687785625457764,3.0304689407348633,0.0,0.29057207703590393,0.2924639582633972,0.0,0.26246705651283264,0.0,0.0,0.0,0.0,0.0,0.043058544397354126,0.28528234362602234,0.0,0.29666125774383545,0.0,0.0,0.23839908838272095,0.0,0.3296287953853607,0.2691091001033783,0.1750258505344391,0.0,0.32978853583335876,0.0,0.0,0.0,0.2139689028263092,0.28421008586883545,0.0,0.0,0.29331567883491516,0.0
81,normal,window_typing_10000.csv,0,1.9365260601043701,1.4464237665379187e-06,0.00019165741105098277,1.2828960418701172,2.9948179721832275,0.0,0.28898298740386963,0.28981733322143555,0.0,0.2537621855735779,0.0,0.0,0.0,0.0,0.0,0.059224992990493774,0.28211790323257446,0.0,0.28953152894973755,0.0,0.0,0.27135565876960754,0.0,0.3408377766609192,0.2661898136138916,0.16515305638313293,0.0,0.32829251885414124,0.0,0.0,0.0,0.2043367475271225,0.28551751375198364,0.0,0.0,0.2866816222667694,0.0
82,normal,window_typing_10000.csv,0,1.876450777053833,1.7754343843989773e-06,0.0002882649132516235,1.3075997829437256,2.937868356704712,0.0,0.28735747933387756,0.2867031991481781,0.0,0.23141388595104218,0.0,0.0,0.0,0.0,0.0,0.0786927342414856,0.2741554379463196,0.0,0.28343555331230164,0.0,0.0,0.3196936249732971,0.0,0.35313358902931213,0.26429283618927,0.15480314195156097,0.0,0.3226360082626343,0.0,0.0,0.0,0.1882089376449585,0.2792394161224365,0.0,0.0,0.2859575152397156,0.0
83,normal,window_typing_10000.csv,0,1.8245729207992554,2.0829581899306504e-06,0.00034018908627331257,1.3214703798294067,2.9186041355133057,0.0,0.2822597026824951,0.28003206849098206,0.0,0.2302912473678589,0.0,0.0,0.0,0.0,0.0,0.08592294156551361,0.27173149585723877,0.0,0.2804931104183197,0.0,0.0,0.3398277461528778,0.0,0.36282575130462646,0.2628183364868164,0.1493598371744156,0.0,0.3154788017272949,0.0,0.0,0.0,0.1827126443386078,0.2827642858028412,0.0,0.0,0.27857959270477295,0.0
84,normal,window_typing_10000.csv,0,1.7791132926940918,2.388359462202061e-06,0.0004205100703984499,1.3360780477523804,2.8908023834228516,0.0,0.27705320715904236,0.279575914144516,0.0,0.22026069462299347,0.0,0.0,0.0,0.0,0.0,0.09407142549753189,0.26777008175849915,0.0,0.27595704793930054,0.0,0.0,0.36088094115257263,0.0,0.3703083097934723,0.26373979449272156,0.14731386303901672,0.0,0.30641183257102966,0.0,0.0,0.0,0.17485974729061127,0.2809854745864868,0.0,0.0,0.2789642810821533,0.0
85,normal,window_typing_10000.csv,0,1.7652735710144043,2.3460320335288998e-06,0.0004213460779283196,1.3404361009597778,2.8947629928588867,0.0,0.27480942010879517,0.2776191532611847,0.0,0.22346088290214539,0.0,0.0,0.0,0.0,0.0,0.09042680263519287,0.2662079632282257,0.0,0.28037628531455994,0.0,0.0,0.3650452196598053,0.0,0.3673827350139618,0.2673356533050537,0.15824569761753082,0.0,0.2921358644962311,0.0,0.0,0.0,0.17943207919597626,0.27797001600265503,0.0,0.0,0.28332552313804626,0.0
86,normal,window_typing_10000.csv,0,1.787044882774353,2.2717454157827888e-06,0.00040883506881073117,1.334781527519226,2.895139455795288,0.0,0.2733471095561981,0.2817280888557434,0.0,0.22841712832450867,0.0,0.0,0.0,0.0,0.0,0.08566733449697495,0.2648448050022125,0.0,0.27531060576438904,0.0,0.0,0.3675711452960968,0.0,0.3631138801574707,0.2694053649902344,0.16626110672950745,0.0,0.2827816605567932,0.0,0.0,0.0,0.1842341423034668,0.28146183490753174,0.0,0.0,0.28310441970825195,0.0
87,normal,window_typing_10000.csv,0,0.7660208344459534,2.228615812782664e-06,0.00040624552639201283,1.332369089126587,2.893998384475708,0.0,0.27313897013664246,0.2839350402355194,0.0,0.2302166074514389,0.0,0.0,0.0,0.0,0.0,0.08144823461771011,0.2650447487831116,0.0,0.2712814211845398,0.0,0.0,0.3729563355445862,0.0,0.3568384349346161,0.2704375982284546,0.18251842260360718,0.0,0.27079376578330994,0.0,0.0,0.0,0.19108080863952637,0.28087472915649414,0.0,0.0,0.28229212760925293,0.0
88,normal,window_typing_10000.csv,0,0.6396173238754272,2.1320652194845024e-06,0.00039650246617384255,1.3254982233047485,2.891984462738037,0.0,0.2742750644683838,0.28835874795913696,0.0,0.23076573014259338,0.0,0.0,0.0,0.0,0.0,0.07580306380987167,0.26208221912384033,0.0,0.26704904437065125,0.0,0.0,0.3766407370567322,0.0,0.3508516252040863,0.27217432856559753,0.1903720647096634,0.0,0.2663668990135193,0.0,0.0,0.0,0.19336800277233124,0.2819085717201233,0.0,0.0,0.2820119261741638,0.0
89,normal,window_typing_10000.csv,0,0.5601544380187988,1.9855153823300498e-06,0.0003648631973192096,1.3209824562072754,2.904107093811035,0.0,0.27391335368156433,0.28847095370292664,0.0,0.2331087291240692,0.0,0.0,0.0,0.0,0.0,0.06692832708358765,0.2615002989768982,0.0,0.27016350626945496,0.0,0.0,0.37297067046165466,0.0,0.34560632705688477,0.2737324833869934,0.20020166039466858,0.0,0.26363062858581543,0.0,0.0,0.0,0.19981183111667633,0.2809022068977356,0.0,0.0,0.28226450085639954,0.0
90,normal,window_typing_10000.csv,0,0.5075597167015076,1.8471141629561316e-06,0.0003367723256815225,1.3165035247802734,2.915656805038452,0.0,0.27640077471733093,0.2846316695213318,0.0,0.2387816607952118,0.0,0.0,0.0,0.0,0.0,0.0596337728202343,0.26221951842308044,0.0,0.2690022885799408,0.0,0.0,0.36907491087913513,0.0,0.33708909153938293,0.2781435549259186,0.21357804536819458,0.0,0.25609487295150757,0.0,0.0,0.0,0.20829404890537262,0.27926716208457947,0.0,0.0,0.28479328751564026,0.0
91,normal,window_typing_10000.csv,0,0.4692324995994568,1.7341129705528147e-06,0.0003086121578235179,1.310255765914917,2.9268791675567627,0.0,0.2763794958591461,0.2837774455547333,0.0,0.2412249594926834,0.0,0.0,0.0,0.0,0.0,0.05136527493596077,0.2637394964694977,0.0,0.2670751214027405,0.0,0.0,0.367264986038208,0.0,0.3263302743434906,0.2800438404083252,0.2285911738872528,0.0,0.2516268193721771,0.0,0.0,0.0,0.21932463347911835,0.2799375653266907,0.0,0.0,0.28201279044151306,0.0
92,normal,window_typing_10000.csv,0,0.45123380422592163,1.5621159263901063e-06,0.00027173690614290535,1.3032087087631226,2.9452896118164062,0.0,0.2765638530254364,0.27968156337738037,0.0,0.24644878506660461,0.0,0.0,0.0,0.0,0.0,0.03996552154421806,0.26370853185653687,0.0,0.2675776779651642,0.0,0.0,0.3600648045539856,0.0,0.315071702003479,0.28316348791122437,0.24477583169937134,0.0,0.24703747034072876,0.0,0.0,0.0,0.23183199763298035,0.27791303396224976,0.0,0.0,0.2842422127723694,0.0
93,normal,window_typing_10000.csv,0,0.4392334818840027,1.4366438563229167e-06,0.0002400253142695874,1.2941190004348755,2.961024045944214,0.0,0.27725011110305786,0.277651846408844,0.0,0.2511692941188812,0.0,0.0,0.0,0.0,0.0,0.030341781675815582,0.26305413246154785,0.0,0.2652413547039032,0.0,0.0,0.3526734411716461,0.0,0.3037164807319641,0.28444358706474304,0.2628001570701599,0.0,0.24233056604862213,0.0,0.0,0.0,0.2453274130821228,0.2790975868701935,0.0,0.0,0.2812209129333496,0.0
94,normal,window_typing_10000.csv,0,0.42703112959861755,1.3181752365198918e-06,0.0002097634569508955,1.2844222784042358,2.9782862663269043,0.0,0.2783064842224121,0.2794795334339142,0.0,0.25426506996154785,0.0,0.0,0.0,0.0,0.0,0.01996118575334549,0.26465505361557007,0.0,0.262681782245636,0.0,0.0,0.33980435132980347,0.0,0.2924935817718506,0.28499558568000793,0.27959033846855164,0.0,0.2405250370502472,0.0,0.0,0.0,0.26006990671157837,0.27886462211608887,0.0,0.0,0.2769051790237427,0.0
95,normal,window_typing_10000.csv,0,0.41718947887420654,1.2085682783435914e-06,0.00018716175691224635,1.2767221927642822,2.9933922290802,0.0,0.27918994426727295,0.28015196323394775,0.0,0.25698795914649963,0.0,0.0,0.0,0.0,0.0,0.010188772343099117,0.264761358499527,0.0,0.26245927810668945,0.0,0.0,0.32949087023735046,0.0,0.28158900141716003,0.2862813472747803,0.2922876477241516,0.0,0.23878823220729828,0.0,0.0,0.0,0.27116769552230835,0.2784779965877533,0.0,0.0,0.27402615547180176,0.0
